,seed,hidden_channels,mu,train_acc,val_acc,test_acc,icd0,icd1,icd2,icd3,icd4
818,4,4,40,0.1429,0.122,0.13,tensor(0.0320),11.627455,0.00037178418,2.291283,"[0.0034876987, 0.0009762169, 0.000732331]"
819,4,8,0,0.9929,0.772,0.803,tensor(2.7438),1.0794021,0.00011493239,0.74106026,"[0.0011838942, 0.00079647393, 7.031562e-05]"
820,4,8,2,0.3714,0.192,0.175,tensor(4.0503),4.1329036,6.490632e-05,1.5249504,"[0.0012926452, 0.0003271353, 9.6600146e-05]"
821,4,8,4,0.2143,0.166,0.156,tensor(2.5460),4.0294614,6.294284e-05,1.368522,"[0.00076611014, 0.00016576369, 9.3395836e-05]"
822,4,8,6,0.1714,0.162,0.152,tensor(1.9159),4.4546633,9.367401e-05,1.4271413,"[0.0011628427, 0.0004365074, 0.00015321432]"
823,4,8,8,0.1429,0.162,0.149,tensor(1.5725),5.060154,0.00016309477,1.5218195,"[0.0018125091, 0.00062723126, 0.00024964262]"
824,4,8,10,0.1429,0.162,0.149,tensor(0.7517),5.5298915,0.00021161081,1.5896776,"[0.002185547, 0.0006749208, 0.00033394666]"
825,4,8,12,0.1429,0.162,0.149,tensor(0.5830),6.0657983,0.00025031512,1.6659065,"[0.0025149293, 0.00071864587, 0.00041878503]"
826,4,8,14,0.1429,0.162,0.149,tensor(0.4668),6.5691314,0.00028115427,1.7344873,"[0.0027614422, 0.000758201, 0.0004893332]"
827,4,8,16,0.1429,0.162,0.149,tensor(0.3722),7.036176,0.0003045071,1.7954977,"[0.0029348677, 0.00079368433, 0.0005444362]"
828,4,8,18,0.1429,0.162,0.149,tensor(0.3022),7.4788427,0.0003218116,1.8511497,"[0.0030624275, 0.0008257398, 0.00058657554]"
829,4,8,20,0.1429,0.162,0.149,tensor(0.2499),7.9030375,0.0003352147,1.9027215,"[0.0031627987, 0.00085554604, 0.0006201613]"
830,4,8,22,0.1429,0.162,0.149,tensor(0.2109),8.30117,0.0003453323,1.9496192,"[0.0032416338, 0.0008823192, 0.0006463159]"
831,4,8,24,0.1429,0.162,0.149,tensor(0.1814),8.6713,0.00035304922,1.9919822,"[0.0033050498, 0.000906214, 0.00066690345]"
832,4,8,26,0.1429,0.162,0.149,tensor(0.1568),9.025149,0.00035920512,2.0314345,"[0.0033582028, 0.0009279374, 0.0006838302]"
833,4,8,28,0.1429,0.162,0.149,tensor(0.1355),9.368178,0.0003642479,2.0687623,"[0.0034038238, 0.0009478663, 0.00069804455]"
834,4,8,30,0.1429,0.162,0.149,tensor(0.1176),9.700157,0.00036842906,2.104037,"[0.003444147, 0.0009662313, 0.0007100953]"
835,4,8,32,0.1429,0.162,0.149,tensor(0.1028),10.02334,0.00037195702,2.137609,"[0.003480483, 0.0009831816, 0.0007204922]"
836,4,8,34,0.1429,0.162,0.149,tensor(0.0892),10.355553,0.00037406458,2.1712122,"[0.0035127678, 0.0009955787, 0.0007273291]"
837,4,8,36,0.1429,0.162,0.149,tensor(0.0788),10.6648,0.0003767415,2.2019532,"[0.0035438878, 0.0010102859, 0.0007354395]"
838,4,8,38,0.1429,0.162,0.149,tensor(0.0699),10.967638,0.00037905382,2.2314801,"[0.0035730824, 0.0010239453, 0.00074258406]"
839,4,8,40,0.1429,0.162,0.149,tensor(0.0618),11.265715,0.00038088718,2.2602308,"[0.003599957, 0.001035894, 0.0007484599]"
840,4,16,0,1.0,0.79,0.81,tensor(2.4679),1.3876336,1.7289265e-05,0.8518942,"[0.0011621788, 0.00045898356, 0.00011705432]"
841,4,16,2,0.6571,0.19,0.217,tensor(4.0153),5.304058,4.6721823e-05,1.772085,"[0.002758865, 0.000848276, 0.0002545157]"
842,4,16,4,0.1643,0.058,0.067,tensor(2.8812),5.233516,8.8773195e-05,1.65614,"[0.0021333233, 0.0005330835, 0.00020671372]"
843,4,16,6,0.15,0.058,0.066,tensor(1.2180),5.2898536,0.00013376863,1.5923721,"[0.0022120657, 0.00058148446, 0.0002911951]"
844,4,16,8,0.15,0.058,0.066,tensor(0.7814),5.634914,0.0001955456,1.6192849,"[0.0025720212, 0.0006555217, 0.00039743152]"
845,4,16,10,0.1429,0.058,0.064,tensor(0.6187),6.0193048,0.00024667245,1.6681834,"[0.0026850044, 0.0007002414, 0.00047604434]"
846,4,16,12,0.1429,0.058,0.064,tensor(0.4150),6.365281,0.00028316383,1.7127591,"[0.002724625, 0.0007349957, 0.0005353242]"
847,4,16,14,0.1429,0.058,0.064,tensor(0.3033),6.8147683,0.00031106718,1.7705222,"[0.0028570008, 0.00077130675, 0.0005875674]"
848,4,16,16,0.1429,0.058,0.064,tensor(0.2343),7.2654862,0.00033123206,1.8279192,"[0.0029768865, 0.00080558, 0.0006281057]"
849,4,16,18,0.1429,0.058,0.064,tensor(0.1888),7.6751204,0.00034555476,1.8790205,"[0.0030788041, 0.00083660334, 0.0006585405]"
850,4,16,20,0.1429,0.058,0.064,tensor(0.1553),8.069188,0.0003558519,1.9268377,"[0.0031696544, 0.00086479174, 0.00068182417]"
851,4,16,22,0.1429,0.058,0.064,tensor(0.1303),8.4380665,0.00036369363,1.9704446,"[0.003247787, 0.0008904785, 0.0007002661]"
852,4,16,24,0.1429,0.058,0.064,tensor(0.1121),8.771535,0.00037101898,2.0093365,"[0.0033198248, 0.0009167283, 0.0007175934]"
853,4,16,26,0.1429,0.058,0.064,tensor(0.0973),9.091161,0.00037592635,2.045662,"[0.0033797878, 0.00093876297, 0.00073010946]"
854,4,16,28,0.1429,0.058,0.064,tensor(0.0855),9.39597,0.0003797496,2.0795639,"[0.0034313973, 0.0009584711, 0.000740113]"
855,4,16,30,0.1429,0.058,0.064,tensor(0.0761),9.683373,0.00038312416,2.1110222,"[0.003479704, 0.0009773981, 0.00074912875]"
856,4,16,32,0.1429,0.058,0.064,tensor(0.0681),9.9603405,0.0003855376,2.140743,"[0.0035198356, 0.0009930726, 0.0007557314]"
857,4,16,34,0.1429,0.058,0.064,tensor(0.0614),10.225615,0.0003875816,2.1687477,"[0.0035560003, 0.0010074939, 0.00076140545]"
858,4,16,36,0.1429,0.058,0.064,tensor(0.0556),10.479598,0.0003893634,2.1952038,"[0.0035893111, 0.0010209545, 0.0007664301]"
859,4,16,38,0.1429,0.058,0.064,tensor(0.0506),10.722666,0.00039095504,2.2202108,"[0.00361978, 0.001033606, 0.0007709861]"
860,4,16,40,0.1429,0.058,0.064,tensor(0.0463),10.9569645,0.00039233646,2.2439728,"[0.0036478813, 0.0010453176, 0.0007749977]"
861,4,32,0,1.0,0.796,0.817,tensor(2.0715),1.654789,8.82147e-05,0.91460866,"[0.0012724012, 0.0008847498, 0.00022582346]"
862,4,32,2,0.85,0.45,0.467,tensor(3.7917),7.155338,0.00022158484,2.0854902,"[0.003475932, 0.001525299, 0.00052985456]"
863,4,32,4,0.4429,0.338,0.351,tensor(3.8554),7.187637,0.00018539817,2.0229802,"[0.0028167223, 0.0011778983, 0.000393413]"
864,4,32,6,0.2286,0.322,0.328,tensor(3.2078),7.028674,0.00023099176,1.9344465,"[0.0029514409, 0.0012578934, 0.00042771874]"
865,4,32,8,0.1714,0.316,0.322,tensor(1.9812),6.843902,0.00026115833,1.8609993,"[0.0027151878, 0.0009839658, 0.00047818784]"
866,4,32,10,0.15,0.316,0.319,tensor(1.5439),6.9720397,0.00030004745,1.8373241,"[0.0029378568, 0.00088757847, 0.00056617364]"
867,4,32,12,0.1429,0.316,0.319,tensor(1.3001),7.2355714,0.0003258111,1.8534124,"[0.0031458398, 0.0008861549, 0.0006218949]"
868,4,32,14,0.1429,0.316,0.319,tensor(1.0146),7.531409,0.00034331536,1.8732383,"[0.0032825316, 0.00089846674, 0.00066486176]"
869,4,32,16,0.1429,0.316,0.319,tensor(0.7813),7.7516456,0.00035761154,1.887097,"[0.0033953039, 0.0009185715, 0.00069990667]"
870,4,32,18,0.1429,0.316,0.319,tensor(0.5989),7.9585967,0.00036899775,1.9040614,"[0.0034690683, 0.00094121136, 0.0007293882]"
871,4,32,20,0.1429,0.316,0.319,tensor(0.4762),8.229142,0.00037691492,1.9327825,"[0.0035294588, 0.0009673104, 0.0007518572]"
872,4,32,22,0.1429,0.316,0.319,tensor(0.3920),8.491799,0.00038310414,1.9622113,"[0.003581252, 0.0009942468, 0.0007707699]"
873,4,32,24,0.1429,0.316,0.319,tensor(0.3312),8.749012,0.0003874648,1.9915469,"[0.0036228725, 0.0010195024, 0.0007856564]"
874,4,32,26,0.1429,0.316,0.319,tensor(0.2831),9.005317,0.00039108246,2.0208018,"[0.0036619636, 0.0010442578, 0.0007980888]"
875,4,32,28,0.1429,0.316,0.319,tensor(0.2464),9.242959,0.00039392037,2.0476022,"[0.0036975488, 0.0010673654, 0.00080864487]"
876,4,32,30,0.1429,0.316,0.319,tensor(0.2183),9.481444,0.00039623465,2.0739734,"[0.0037312272, 0.0010886583, 0.00081776176]"
877,4,32,32,0.1429,0.316,0.319,tensor(0.1942),9.702036,0.00039809584,2.0982015,"[0.0037602535, 0.0011077699, 0.00082503445]"
878,4,32,34,0.1429,0.316,0.319,tensor(0.1727),9.908406,0.00039937007,2.1207151,"[0.0037821077, 0.0011240315, 0.0008303263]"
879,4,32,36,0.1429,0.316,0.319,tensor(0.1555),10.106924,0.00040089648,2.1418784,"[0.0038031996, 0.0011420132, 0.0008367171]"
880,4,32,38,0.1429,0.316,0.319,tensor(0.1411),10.301202,0.00040196494,2.162537,"[0.003823566, 0.0011569897, 0.00084147655]"
881,4,32,40,0.1429,0.316,0.319,tensor(0.1276),10.496408,0.00040232894,2.1835341,"[0.0038445587, 0.0011671054, 0.00084345014]"
882,4,64,0,1.0,0.79,0.811,tensor(1.8570),1.9450332,0.0001216001,0.9929516,"[0.0015945024, 0.0012631946, 0.00023586673]"
883,4,64,2,0.8857,0.256,0.282,tensor(3.4146),7.938726,0.00024513053,2.198854,"[0.0041601653, 0.001994648, 0.0006113924]"
884,4,64,4,0.6071,0.166,0.202,tensor(3.8071),8.385643,0.00019366397,2.219141,"[0.0038835388, 0.001288046, 0.00050688226]"
885,4,64,6,0.4,0.136,0.159,tensor(3.5339),8.38046,0.00018555557,2.1762824,"[0.0038332057, 0.0012423547, 0.00050795235]"
886,4,64,8,0.3,0.132,0.143,tensor(2.6796),8.564271,0.00025773997,2.1550298,"[0.0044448585, 0.0012008554, 0.0005615698]"
887,4,64,10,0.2429,0.13,0.14,tensor(2.4209),8.765158,0.00030457132,2.1452396,"[0.0047637452, 0.0011554335, 0.0006935825]"
888,4,64,12,0.2214,0.126,0.138,tensor(1.9194),9.035972,0.00033999563,2.1550744,"[0.004921093, 0.0011424838, 0.00080415094]"
889,4,64,14,0.2,0.122,0.137,tensor(1.5914),9.311381,0.00036029363,2.1692147,"[0.005041599, 0.0011458037, 0.0008704391]"
890,4,64,16,0.1929,0.122,0.136,tensor(1.2482),9.595327,0.0003733732,2.1871746,"[0.0051004738, 0.0011575209, 0.0009124001]"
891,4,64,18,0.1929,0.122,0.136,tensor(0.9590),9.697893,0.00038570497,2.179139,"[0.005116568, 0.0011709586, 0.00094050023]"
892,4,64,20,0.1786,0.122,0.133,tensor(0.9187),9.9402,0.00038748552,2.194489,"[0.004782739, 0.0011959929, 0.00092847657]"
893,4,64,22,0.1786,0.122,0.133,tensor(0.6491),9.91425,0.0003976682,2.1513288,"[0.004568728, 0.0011993591, 0.0009476445]"
894,4,64,24,0.1786,0.122,0.133,tensor(0.5547),10.0632715,0.0004019547,2.1573024,"[0.0045374422, 0.0012173355, 0.0009565263]"
895,4,64,26,0.1714,0.122,0.133,tensor(0.5528),10.315494,0.0004041549,2.1867692,"[0.0045324303, 0.0012479238, 0.0009546603]"
896,4,64,28,0.1714,0.122,0.133,tensor(0.4981),10.549086,0.00040458937,2.2078328,"[0.0045822314, 0.0012555255, 0.00096412114]"
897,4,64,30,0.1714,0.122,0.132,tensor(0.3877),10.7152405,0.00041127278,2.2153058,"[0.004619212, 0.0012994073, 0.0009777321]"
898,4,64,32,0.1714,0.122,0.131,tensor(0.3460),11.130363,0.0004135108,2.2562747,"[0.004682239, 0.001348207, 0.0009889205]"
899,4,64,34,0.1429,0.122,0.13,tensor(0.8272),11.357833,0.00041380967,2.2770598,"[0.004658625, 0.0013627027, 0.000986925]"
900,4,64,36,0.1429,0.122,0.13,tensor(0.4974),11.63476,0.00041336674,2.3030074,"[0.004633847, 0.0013792764, 0.0009827289]"
901,4,64,38,0.1429,0.122,0.13,tensor(0.3841),11.884698,0.0004140696,2.3265388,"[0.004637684, 0.0013957539, 0.0009845173]"
902,4,64,40,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
903,4,128,0,1.0,0.782,0.806,tensor(1.6561),2.1010396,0.000115385825,1.0356687,"[0.001960599, 0.0012839027, 0.0002832128]"
904,4,128,2,0.9429,0.304,0.333,tensor(2.5722),9.078828,0.0003491059,2.3280962,"[0.0058351536, 0.0025657688, 0.0009363043]"
905,4,128,4,0.7786,0.188,0.224,tensor(3.7567),9.797945,0.00027891414,2.4118352,"[0.005494752, 0.0019712585, 0.00080362865]"
906,4,128,6,0.5643,0.152,0.184,tensor(3.7445),10.273162,0.00026206617,2.438374,"[0.0054158294, 0.0020634036, 0.00074067555]"
907,4,128,8,0.4429,0.136,0.164,tensor(3.2918),10.756857,0.00026603305,2.4706333,"[0.0055419253, 0.0020801816, 0.0007781649]"
908,4,128,10,0.4,0.134,0.157,tensor(2.8326),11.169882,0.00033555386,2.4892774,"[0.0062745335, 0.002026336, 0.00080112583]"
909,4,128,12,0.3286,0.132,0.147,tensor(2.6869),11.244814,0.00035561444,2.46899,"[0.0063574314, 0.0016708241, 0.000817859]"
910,4,128,14,0.25,0.13,0.138,tensor(2.6641),11.203835,0.00038168437,2.4460595,"[0.0063568545, 0.001583243, 0.0008830869]"
911,4,128,16,0.2143,0.126,0.137,tensor(2.0748),11.314817,0.0003978841,2.4393144,"[0.0064096577, 0.0015302807, 0.00094693655]"
912,4,128,18,0.2143,0.124,0.137,tensor(1.5562),11.49987,0.00041523512,2.4415631,"[0.0065142107, 0.0015303253, 0.0010041896]"
913,4,128,20,0.2071,0.124,0.137,tensor(1.2755),12.089994,0.00042871578,2.5005887,"[0.0068363505, 0.0016013602, 0.0010466371]"
914,4,128,22,0.2071,0.124,0.137,tensor(0.9727),11.963391,0.0004317322,2.464331,"[0.006680101, 0.0015284226, 0.0010582104]"
915,4,128,24,0.2071,0.124,0.137,tensor(0.8013),12.338111,0.0004367491,2.4885237,"[0.0066666813, 0.0015317473, 0.0010829191]"
916,4,128,26,0.2,0.124,0.135,tensor(0.7476),12.524299,0.0004344248,2.5029085,"[0.006366917, 0.0015309722, 0.0010956704]"
917,4,128,28,0.2,0.124,0.135,tensor(0.6687),12.452157,0.00043888282,2.470838,"[0.006323874, 0.0015149361, 0.0011014937]"
918,4,128,30,0.1929,0.124,0.134,tensor(0.5659),12.370676,0.0004427034,2.4577565,"[0.0062976307, 0.0014910998, 0.0011193088]"
919,4,128,32,0.1929,0.124,0.134,tensor(0.4905),12.396691,0.00044373042,2.447279,"[0.0061839535, 0.0014801184, 0.0011112613]"
920,4,128,34,0.1857,0.124,0.134,tensor(0.5089),12.66004,0.00043400383,2.473926,"[0.0061001265, 0.0015045501, 0.0010690846]"
921,4,128,36,0.1571,0.124,0.131,tensor(0.7357),12.88513,0.00042633704,2.4898598,"[0.0059618643, 0.0015093359, 0.0010362428]"
922,4,128,38,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
923,4,128,40,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
924,4,256,0,1.0,0.796,0.814,tensor(1.5770),2.1857984,0.00014208976,1.0466354,"[0.0021522471, 0.0015720028, 0.00035607343]"
925,4,256,2,0.9643,0.308,0.347,tensor(2.5881),9.952599,0.00043536903,2.4349272,"[0.0065194, 0.0031596923, 0.0011304012]"
926,4,256,4,0.7929,0.192,0.235,tensor(3.7256),11.303351,0.00033495974,2.5806775,"[0.0058326684, 0.0020640304, 0.00087460905]"
927,4,256,6,0.6071,0.158,0.195,tensor(3.7591),11.290293,0.00027271712,2.5640757,"[0.005816142, 0.0020289074, 0.00077774434]"
928,4,256,8,0.5071,0.146,0.174,tensor(3.4716),11.65567,0.0003047753,2.5874603,"[0.006097313, 0.00222409, 0.0008529014]"
929,4,256,10,0.4214,0.136,0.162,tensor(2.9559),12.027072,0.00033759282,2.6059797,"[0.0065759434, 0.0022047905, 0.00081565074]"
930,4,256,12,0.3929,0.134,0.16,tensor(2.5627),12.203936,0.00036960965,2.5997205,"[0.0069538243, 0.0021338754, 0.0008518429]"
931,4,256,14,0.3286,0.134,0.144,tensor(2.1365),12.817225,0.00042911255,2.6476967,"[0.007686279, 0.0020702665, 0.0010017146]"
932,4,256,16,0.2786,0.13,0.14,tensor(2.1733),13.294931,0.00045135312,2.6791568,"[0.00781454, 0.00198552, 0.0010721082]"
933,4,256,18,0.2714,0.13,0.138,tensor(1.7791),13.423348,0.0004595343,2.6729453,"[0.007236781, 0.0019366321, 0.0011303492]"
934,4,256,20,0.2214,0.126,0.137,tensor(1.4920),13.962061,0.0004619384,2.7106402,"[0.0070552677, 0.0018287794, 0.0010928556]"
935,4,256,22,0.2071,0.124,0.135,tensor(1.2411),14.090752,0.00046556516,2.7186825,"[0.0067159203, 0.0018429422, 0.0011403967]"
936,4,256,24,0.2,0.124,0.135,tensor(0.9578),14.322054,0.0004692446,2.7357051,"[0.006704538, 0.001840434, 0.0011504417]"
937,4,256,26,0.2,0.124,0.135,tensor(0.8089),13.658209,0.0004552338,2.6582868,"[0.0066398205, 0.0017595597, 0.0011248637]"
938,4,256,28,0.2,0.124,0.135,tensor(0.6827),13.873468,0.0004647895,2.6713061,"[0.006702077, 0.0017671818, 0.0011454482]"
939,4,256,30,0.2,0.124,0.135,tensor(0.6004),14.539966,0.00047209655,2.7260387,"[0.0068553016, 0.0017980592, 0.0011683898]"
940,4,256,32,0.2,0.124,0.135,tensor(0.4929),14.44692,0.0004643986,2.699761,"[0.0067708557, 0.0016979437, 0.0011566486]"
941,4,256,34,0.1929,0.124,0.134,tensor(0.5745),14.397805,0.00045512948,2.6940022,"[0.0062311846, 0.0017478727, 0.0010817256]"
942,4,256,36,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
943,4,256,38,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
944,4,256,40,0.1429,0.122,0.13,tensor(nan),,,,"[nan, nan, nan]"
